Date	AAPL	BA	T	MGM	AMZN	IBM	TSLA	GOOG	sp500
6/20/2017	145.009995	198.330002	38.66	33.18	992.590027	154.949997	372.23999	950.630005	2437.030029
6/21/2017	145.869995	199.169998	38.150002	32.959999	1002.22998	153.789993	376.399994	959.450012	2435.610107
6/22/2017	145.630005	199.440002	38.099998	33.25	1001.299988	154.399994	382.609985	957.090027	2434.5
6/23/2017	146.279999	202.229996	37.950001	34.16	1003.73999	154.110001	383.450012	965.590027	2438.300049
6/26/2017	145.820007	199.979996	38.150002	33.849998	993.97998	155.229996	377.48999	952.27002	2439.070068
6/27/2017	143.729996	198.889999	37.700001	33.73	976.780029	154.75	362.369995	927.330017	2419.379883
6/28/2017	145.830002	199.619995	37.939999	33.700001	990.330017	155.320007	371.23999	940.48999	2440.689941
6/29/2017	143.679993	197.460007	37.619999	32.889999	975.929993	154.130005	360.75	917.789978	2419.699951
6/30/2017	144.020004	197.75	37.73	31.290001	968	153.830002	361.609985	908.72998	2423.409912
7/3/2017	143.5	198.589996	38.110001	30.559999	953.659973	155.580002	352.619995	898.700012	2429.01001
7/5/2017	144.089996	201.809998	38.119999	30.98	971.400024	153.669998	327.089996	911.710022	2432.540039
7/6/2017	142.729996	201.479996	37.18	30.299999	965.140015	152.360001	308.829987	906.690002	2409.75
7/7/2017	144.179993	202.369995	36.98	30.84	978.76001	152.940002	313.220001	918.590027	2425.179932
7/10/2017	145.059998	203.960007	36.830002	31.18	996.469971	153.419998	316.049988	928.799988	2427.429932
7/11/2017	145.529999	206.270004	36.599998	31.43	994.130005	153.190002	327.220001	930.090027	2425.530029
7/12/2017	145.740005	206.440002	36.830002	31.74	1006.51001	153.699997	329.519989	943.830017	2443.25
7/13/2017	147.770004	206.229996	36.209999	31.93	1000.630005	153.630005	323.410004	947.159973	2447.830078
7/14/2017	149.039993	208.509995	36.299999	31.91	1001.809998	154.240005	327.779999	955.98999	2459.27002
7/17/2017	149.559998	209	36.389999	31.85	1010.039978	153.009995	319.570007	953.419983	2459.139893
7/18/2017	150.080002	208.240005	35.990002	32.549999	1024.449951	154	328.23999	965.400024	2460.610107
7/19/2017	151.020004	210.880005	36.130001	32.790001	1026.869995	147.529999	325.26001	970.890015	2473.830078
7/20/2017	150.339996	210.279999	36.52	33.73	1028.699951	147.660004	329.920013	968.150024	2473.449951
7/21/2017	150.270004	212.139999	36.509998	34.029999	1025.670044	147.080002	328.399994	972.919983	2472.540039
7/24/2017	152.089996	212.179993	36.23	33.990002	1038.949951	145.990005	342.519989	980.340027	2469.909912
7/25/2017	152.740005	212.460007	36.220001	34.27	1039.869995	146.190002	339.600006	950.700012	2477.129883
7/26/2017	153.460007	233.449997	38.029999	33.869999	1052.800049	145.360001	343.850006	947.799988	2477.830078
7/27/2017	150.559998	241	39.41	33.389999	1046	145.070007	334.459991	934.090027	2475.419922
7/28/2017	149.5	241.270004	39	33.139999	1020.039978	144.289993	335.070007	941.530029	2472.100098
7/31/2017	148.729996	242.460007	39	32.93	987.780029	144.669998	323.470001	930.5	2470.300049
8/1/2017	150.050003	239.440002	38.880001	32.41	996.190002	145.300003	319.570007	930.830017	2476.350098
8/2/2017	157.139999	237.949997	38.27	31.98	995.890015	144.449997	325.890015	930.390015	2477.570068
8/3/2017	155.570007	238.25	38.279999	31.559999	986.919983	144.940002	347.089996	923.650024	2472.159912
8/4/2017	156.389999	237.710007	38.43	31.790001	987.580017	145.160004	356.910004	927.960022	2476.830078
8/7/2017	158.809998	240.229996	38.52	31.860001	992.27002	143.470001	355.170013	929.359985	2480.909912
8/8/2017	160.080002	239.5	38.360001	31.549999	989.840027	142.110001	365.220001	926.789978	2474.919922
8/9/2017	161.059998	234.309998	38.360001	31.49	982.01001	141.770004	363.529999	922.900024	2474.02002
8/10/2017	155.320007	232.880005	38.189999	30.51	956.919983	141.839996	355.399994	907.23999	2438.209961
8/11/2017	157.479996	234.880005	38.099998	30.59	967.98999	141.839996	357.869995	914.390015	2441.320068
8/14/2017	159.850006	237.149994	38.5	30.99	983.299988	142.320007	363.799988	922.669983	2465.840088
8/15/2017	161.600006	239.169998	38.16	31.59	982.73999	142.070007	362.329987	922.219971	2464.610107
8/16/2017	160.949997	237.589996	38.23	31.299999	978.179993	142.5	362.910004	926.960022	2468.110107
8/17/2017	157.860001	235.589996	37.599998	30.51	960.570007	140.699997	351.920013	910.97998	2430.01001
8/18/2017	157.5	235.770004	37.369999	30.709999	958.469971	139.699997	347.459991	910.669983	2425.550049
8/21/2017	157.210007	235.679993	37.580002	31.110001	953.289978	140.330002	337.859985	906.659973	2428.370117
8/22/2017	159.779999	239.75	37.98	31.6	966.900024	141.009995	341.350006	924.690002	2452.51001
8/23/2017	159.979996	238.089996	37.919998	31.32	958	142.139999	352.769989	927	2444.040039
8/24/2017	159.270004	238.740005	37.68	31.549999	952.450012	142.940002	352.929993	921.280029	2438.969971
8/25/2017	159.860001	235.889999	37.990002	31.83	945.26001	143.740005	348.049988	915.890015	2443.050049
8/28/2017	161.470001	237.179993	37.939999	31.690001	946.02002	142.509995	345.660004	913.809998	2444.23999
8/29/2017	162.910004	240.490005	37.849998	32.040001	954.059998	143.139999	347.359985	921.289978	2446.300049
8/30/2017	163.350006	240.460007	37.669998	32.119999	967.590027	142.559998	353.179993	929.570007	2457.590088
8/31/2017	164	239.660004	37.459999	32.959999	980.599976	143.029999	355.899994	939.330017	2471.649902
9/1/2017	164.050003	240.330002	37.48	33.209999	978.25	144.080002	355.399994	937.340027	2476.550049
9/5/2017	162.080002	237	37.09	33.139999	965.27002	143.039993	349.589996	928.450012	2457.850098
9/6/2017	161.910004	234.619995	36.57	33.77	967.799988	143.820007	344.529999	927.809998	2465.540039
9/7/2017	161.259995	236.309998	35.599998	33.990002	979.469971	142.899994	350.609985	935.950012	2465.100098
9/8/2017	158.630005	238.779999	35.59	33.25	965.900024	142.449997	343.399994	926.5	2461.429932
9/11/2017	161.5	240.589996	35.740002	33.080002	977.960022	144.860001	363.690002	929.080017	2488.110107
9/12/2017	160.860001	240.580002	36.259998	32.75	982.580017	145.759995	362.75	932.070007	2496.47998
9/13/2017	159.649994	241.929993	36.549999	32.59	999.599976	145.990005	366.230011	935.090027	2498.370117
9/14/2017	158.279999	245.229996	36.32	32.060001	992.210022	145.539993	377.640015	925.109985	2495.620117
9/15/2017	159.880005	249	37.099998	31.92	986.789978	144.820007	379.809998	920.289978	2500.22998
9/18/2017	158.669998	253.080002	37.419998	31.68	974.190002	144.550003	385	915	2503.870117
9/19/2017	158.729996	252.460007	38.209999	32.560001	969.859985	144.389999	375.100006	921.809998	2506.649902
9/20/2017	156.070007	255.460007	38.43	33.080002	973.210022	145.880005	373.910004	931.580017	2508.23999
9/21/2017	153.389999	256.040009	38.220001	33.060001	964.650024	145.259995	366.480011	932.450012	2500.600098
9/22/2017	151.889999	256.450012	38.59	32.380001	955.099976	145.130005	351.089996	928.530029	2502.219971
9/25/2017	150.550003	254.320007	39.119999	31.940001	939.789978	145.869995	344.98999	920.969971	2496.659912
9/26/2017	153.139999	253.699997	38.720001	32.16	938.599976	146.559998	345.25	924.859985	2496.840088
9/27/2017	154.229996	255.279999	38.77	32.459999	950.869995	145.660004	340.970001	944.48999	2507.040039
9/28/2017	153.279999	254.270004	39.040001	32.34	956.400024	145.660004	339.600006	949.5	2510.060059
9/29/2017	154.119995	254.210007	39.169998	32.59	961.349976	145.080002	341.100006	959.109985	2519.360107
10/2/2017	153.809998	255.990005	39.110001	30.77	959.190002	146.660004	341.529999	953.27002	2529.120117
10/3/2017	154.479996	255.460007	39.48	30.85	957.099976	146.779999	348.140015	957.789978	2534.580078
10/4/2017	153.479996	255.759995	39.5	30.75	965.450012	146.479996	355.01001	951.679993	2537.73999
10/5/2017	155.389999	258.890015	39.509998	30.9	980.849976	146.720001	355.329987	969.960022	2552.070068
10/6/2017	155.300003	258.579987	38.59	30.809999	989.580017	146.479996	356.880005	978.890015	2549.330078
10/9/2017	155.839996	258.390015	38.299999	30.809999	990.98999	147.389999	342.940002	977	2544.72998
10/10/2017	155.899994	260.929993	38.5	30.43	987.200012	148.5	355.589996	972.599976	2550.639893
10/11/2017	156.550003	261.440002	38.189999	30.9	995	147.619995	354.600006	989.25	2555.23999
10/12/2017	156	261.910004	35.860001	30.07	1000.929993	147.029999	355.679993	987.830017	2550.929932
10/13/2017	156.990005	260.73999	35.700001	29.74	1002.940002	147.100006	355.570007	989.679993	2553.169922
10/16/2017	159.880005	259.75	36.169998	29.690001	1006.340027	146.830002	350.600006	992	2557.639893
10/17/2017	160.470001	258.619995	36.23	30.49	1009.130005	146.539993	355.75	992.179993	2559.360107
10/18/2017	159.759995	260.040009	35.709999	30.440001	997	159.529999	359.649994	992.809998	2561.26001
10/19/2017	155.979996	259.040009	35.689999	30.48	986.609985	160.899994	351.809998	984.450012	2562.100098
10/20/2017	156.25	264.75	35.540001	31.030001	982.909973	162.070007	345.100006	988.200012	2575.209961
10/23/2017	156.169998	262.320007	35.25	30.9	966.299988	159.550003	337.019989	968.450012	2564.97998
10/24/2017	157.100006	266	34.860001	31.219999	975.900024	155.880005	337.339996	970.539978	2569.129883
10/25/2017	156.410004	258.420013	33.490002	30.969999	972.909973	153.5	325.839996	973.330017	2557.149902
10/26/2017	157.410004	259.269989	33.68	30.83	972.429993	153.600006	326.170013	972.559998	2560.399902
10/27/2017	163.050003	256.459991	33.970001	31.25	1100.949951	153.679993	320.869995	1019.27002	2581.070068
10/30/2017	166.720001	259.25	33.540001	30.57	1110.849976	154.360001	320.079987	1017.109985	2572.830078
10/31/2017	169.039993	257.980011	33.650002	31.35	1105.280029	154.059998	331.529999	1016.640015	2575.26001
11/1/2017	166.889999	258.5	33.549999	30.82	1103.680054	154.029999	321.079987	1025.5	2579.360107
11/2/2017	168.110001	262.630005	33.169998	30.709999	1094.219971	153.350006	299.26001	1025.579956	2579.850098
11/3/2017	172.5	261.75	33.299999	31.26	1111.599976	151.580002	306.089996	1032.47998	2587.840088
11/6/2017	174.25	264.070007	32.860001	31.709999	1120.660034	150.839996	302.779999	1025.900024	2591.129883
11/7/2017	174.809998	266.130005	33.07	31.459999	1123.170044	151.350006	306.049988	1033.329956	2590.639893
11/8/2017	176.240005	265.570007	33.439999	33.060001	1132.880005	151.570007	304.390015	1039.849976	2594.379883
11/9/2017	175.880005	262.700012	34	32.75	1129.130005	150.300003	302.98999	1031.26001	2584.620117
11/10/2017	174.669998	260.850006	34.220001	32.880001	1125.349976	149.160004	302.98999	1028.069946	2582.300049
11/13/2017	173.970001	262.420013	34.169998	33.060001	1129.170044	148.399994	315.399994	1025.75	2584.840088
11/14/2017	171.339996	261.76001	33.720001	32.849998	1136.839966	148.889999	308.700012	1026	2578.870117
11/15/2017	169.080002	262.859985	33.810001	32.889999	1126.689941	147.100006	311.299988	1020.909973	2564.620117
11/16/2017	171.100006	263.700012	34.52	33	1137.290039	149.119995	312.5	1032.5	2585.639893
11/17/2017	170.149994	262.26001	34.509998	33	1129.880005	148.970001	315.049988	1019.090027	2578.850098
11/20/2017	169.979996	264.630005	34.639999	33.18	1126.310059	150.509995	308.73999	1018.380005	2582.139893
11/21/2017	173.139999	266.98999	34.330002	33.34	1139.48999	151.949997	317.809998	1034.48999	2599.030029
11/22/2017	174.960007	265.149994	34.869999	33.450001	1156.160034	151.770004	312.600006	1035.959961	2597.080078
11/24/2017	174.970001	265.880005	34.810001	33.889999	1186	151.839996	315.549988	1040.609985	2602.419922
11/27/2017	174.089996	265.579987	34.68	33.669998	1195.829956	151.979996	316.809998	1054.209961	2601.419922
11/28/2017	173.070007	267.98999	35.419998	33.25	1193.599976	152.470001	317.549988	1047.410034	2627.040039
11/29/2017	169.479996	269.299988	36.48	33.650002	1161.27002	153.550003	307.540009	1021.659973	2626.070068
11/30/2017	171.850006	276.799988	36.380001	34.119999	1176.75	153.970001	308.850006	1021.409973	2647.580078
12/1/2017	171.050003	271.380005	36.5	34.02	1162.349976	154.759995	306.529999	1010.169983	2642.219971
12/4/2017	169.800003	277.970001	37.27	34.220001	1133.949951	156.460007	305.200012	998.679993	2639.439941
12/5/2017	169.639999	275.540009	36.549999	33.939999	1141.569946	155.350006	303.700012	1005.150024	2629.570068
12/6/2017	169.009995	278.269989	36.110001	33.099998	1152.349976	154.100006	313.26001	1018.380005	2629.27002
12/7/2017	169.320007	281.970001	36.169998	33.34	1159.790039	153.570007	311.23999	1030.930054	2636.97998
12/8/2017	169.369995	285.899994	36.73	33.18	1162	154.809998	315.130005	1037.050049	2651.5
12/11/2017	172.669998	283.160004	36.900002	33.34	1168.920044	155.410004	328.910004	1041.099976	2659.98999
12/12/2017	171.699997	289.940002	38.099998	32.709999	1165.079956	156.740005	341.029999	1040.47998	2664.110107
12/13/2017	172.270004	291.839996	38.040001	33.16	1164.130005	153.910004	339.029999	1040.609985	2662.850098
12/14/2017	172.220001	293.880005	37.740002	32.830002	1174.26001	154	337.890015	1049.150024	2652.01001
12/15/2017	173.970001	293.940002	38.240002	32.880001	1179.140015	152.5	343.450012	1064.189941	2675.810059
12/18/2017	176.419998	296.140015	38.459999	32.950001	1190.579956	153.330002	338.869995	1077.140015	2690.159912
12/19/2017	174.539993	297.25	38.049999	32.84	1187.380005	153.229996	331.100006	1070.680054	2681.469971
12/20/2017	174.350006	297.899994	38.549999	33.16	1177.619995	152.949997	328.980011	1064.949951	2679.25
12/21/2017	175.009995	295.029999	38.880001	33.73	1174.76001	151.5	331.660004	1063.630005	2684.570068
12/22/2017	175.009995	295.100006	38.939999	33.34	1168.359985	152.5	325.200012	1060.119995	2683.340088
12/26/2017	170.570007	295.359985	39.060001	33.349998	1176.76001	152.830002	317.290009	1056.73999	2680.5
12/27/2017	170.600006	295.619995	38.889999	33.709999	1182.26001	153.130005	311.640015	1049.369995	2682.620117
12/28/2017	171.080002	296.350006	39.18	33.630001	1186.099976	154.039993	315.359985	1048.140015	2687.540039
12/29/2017	169.229996	294.910004	38.880001	33.389999	1169.469971	153.419998	311.350006	1046.400024	2673.610107
1/2/2018	172.259995	296.839996	38.540001	33.509998	1189.01001	154.25	320.529999	1065	2695.810059
1/3/2018	172.229996	297.799988	37.650002	33.330002	1204.199951	158.490005	317.25	1082.47998	2713.060059
1/4/2018	173.029999	296.670013	38	33.66	1209.589966	161.699997	314.619995	1086.400024	2723.98999
1/5/2018	175	308.839996	38.139999	33.889999	1229.140015	162.490005	316.579987	1102.22998	2743.149902
1/8/2018	174.350006	310.149994	38.25	33.099998	1246.869995	163.470001	336.410004	1106.939941	2747.709961
1/9/2018	174.330002	318.429993	37.490002	33.630001	1252.699951	163.830002	333.690002	1106.26001	2751.290039
1/10/2018	174.289993	320.26001	36.619999	33.919998	1254.329956	164.179993	334.799988	1102.609985	2748.22998
1/11/2018	175.279999	328.119995	36.48	35.110001	1276.680054	164.199997	337.950012	1105.52002	2767.560059
1/12/2018	177.089996	336.209991	36.900002	35.029999	1305.199951	163.139999	336.220001	1122.26001	2786.23999
1/16/2018	176.190002	335.160004	36.720001	36.029999	1304.859985	163.850006	340.059998	1121.76001	2776.419922
1/17/2018	179.100006	351.01001	36.849998	36.540001	1295	168.649994	347.160004	1131.97998	2802.560059
1/18/2018	179.259995	340.160004	37.150002	36.07	1293.319946	169.119995	344.570007	1129.790039	2798.030029
1/19/2018	178.460007	337.730011	37.209999	36.349998	1294.579956	162.369995	350.019989	1137.51001	2810.300049
1/22/2018	177	338	37.869999	37.119999	1327.310059	162.600006	351.559998	1155.810059	2832.969971
1/23/2018	177.039993	335.589996	37.189999	37.02	1362.540039	166.25	352.790009	1169.969971	2839.129883
1/24/2018	174.220001	334.690002	37.02	37.630001	1357.51001	165.369995	345.890015	1164.23999	2837.540039
1/25/2018	171.110001	343.109985	37.450001	36.810001	1377.949951	165.470001	337.640015	1170.369995	2839.25
1/26/2018	171.509995	343.220001	37.82	37.049999	1402.050049	167.339996	342.850006	1175.839966	2872.870117
1/29/2018	167.960007	340.820007	37.259998	38.029999	1417.680054	166.800003	349.529999	1175.579956	2853.530029
1/30/2018	166.970001	337.709991	37.439999	37.110001	1437.819946	163.619995	345.820007	1163.689941	2822.429932
1/31/2018	167.429993	354.369995	37.450001	36.450001	1450.890015	163.699997	354.309998	1169.939941	2823.810059
2/1/2018	167.779999	356.940002	39.16	36.830002	1390	162.399994	349.25	1167.699951	2821.97998
2/2/2018	160.5	348.910004	38.07	35.580002	1429.949951	159.029999	343.75	1111.900024	2762.129883
2/5/2018	156.490005	328.880005	36.630001	34.470001	1390	152.529999	333.130005	1055.800049	2648.939941
2/6/2018	163.029999	340.910004	36.830002	34.880001	1442.839966	155.339996	333.970001	1080.599976	2695.139893
2/7/2018	159.539993	348.119995	36.93	34.68	1416.780029	153.850006	345	1048.579956	2681.659912
2/8/2018	155.149994	329.660004	35.57	33.5	1350.5	147.589996	315.230011	1001.52002	2581
2/9/2018	156.410004	332.829987	36.049999	33.43	1339.599976	149.509995	310.420013	1037.780029	2619.550049
2/12/2018	162.710007	343.799988	36.369999	33.200001	1386.22998	151.399994	315.730011	1051.939941	2656
2/13/2018	164.339996	343.160004	36.599998	33.130001	1414.51001	150.75	323.660004	1052.099976	2662.939941
2/14/2018	167.369995	344.850006	36.41	34.439999	1451.050049	154.759995	322.309998	1069.699951	2698.629883
2/15/2018	172.990005	356.459991	37	35	1461.76001	156.009995	334.070007	1089.52002	2731.199951
2/16/2018	172.429993	355.040009	37.139999	34.470001	1448.689941	156.179993	335.48999	1094.800049	2732.219971
2/20/2018	171.850006	353.350006	36.77	34.709999	1468.349976	155.160004	334.769989	1102.459961	2716.26001
2/21/2018	171.070007	352.369995	36.310001	34.400002	1482.920044	153.960007	333.299988	1111.339966	2701.330078
